닉네임,날짜,내용,종목
맹구치,2024-12-17T12:30:41+09:00,보조금 없앤다고 할때마다 5프로이상은 떨어지는구나 저번에 같은 뉴스로 떨어졌으면서 새삼 대단하다 나쁜쪽으로,462010
짭버핏,2024-12-17T12:24:54+09:00,다음중 반토막난 시드를 두배로 불리는 두배로 오를 확률이 가장 높은것은?,462010
유칼립투쓰,2024-12-17T11:56:51+09:00,주작,462010
이오웅아,2024-12-17T11:06:46+09:00,"평단 11600원대인데
걍 손절치고 다른걸로 복구 하는게 빠를까요?
아님 3년 묵혀놓는게 나을까요 ㅠㅠ

얘 하나때매 진짜 미치겠네요 ㅠ",462010
불꽃사신,2024-12-15T20:47:39+09:00,"물타기 하지말고 그냥둘껄 ㅠㅠ
물타기 할 돈으로 TSL더 구입해 둘껄 ~~",462010
불꽃사신,2024-12-14T23:17:35+09:00,190만원 넘게 부었는데 -60만원 이걸로 TSL에 투자했음 완전 대박인데~ ㅠㅠ,462010
불꽃사신,2024-12-14T23:14:18+09:00,물타고 또타고해서 300주 갖고 있는데 마이너스 60만이 넘는다. 이걸 계속 갖고 있으면 언젠가 플러스 60만원 될 날이 오겠지,462010
아람바람,2024-12-12T11:59:17+09:00,징하다 4700도 그리 힘드니,462010
환상감자,2024-12-23T21:34:56+09:00,"단기 자금 운용을 할때 머니마켓액티브 ETF를 고려하셔도 좋습니다.
약 3개월 이내의 고금리 우량채권에 주로 투자하여 단기 자금을 효율적으로 운용합니다.

RISE 머니마켓액티브
KODEX 머니마켓액티브
1Q 머니마켓액티브
세 ETF 모두 초단기 채권, CP(기업어음), RP(환매조건부채권) 등 만기가 짧은 단기 금융상품에 주로 투자합니다


실비용은 0.0513~0.0609%로 대동소이합니다.
RISE 머니마켓액티브기준 YTD 3.94%입니다.

다만, 마니마켓액티브etf에 투자하실땐, 외화RP와 수수료차이를 비교해보시는것도 좋습니다.
ETF의 경우 연 0.05%의 보수와 매매 수수료가 누적되어 장기적으로는 수익률에 영향을 줄 수 있습니다.
단기 투자의 경우, 수수료 차이가 크지 않아 수익률에 미치는 영향이 제한적일 수 있지만,
대규모 투자의 경우, 작은 수수료 차이도 절대적인 금액으로는 유의미할 수 있겠죠?",479080
돈벌고싶은바규,2025-01-02T16:11:12+09:00,"퇴직연금계좌
24570
40주 매수
단발성",226490
애쓰던마틴,2024-12-21T08:26:07+09:00,"'네 마녀의 날(Quadruple Witching Day)'은 미국 주식시장에서 주가지수 선물, 주가지수 옵션, 개별 주식 옵션, 개별 주식 선물의 만기일이 겹치는 날로, 매년 3월, 6월, 9월, 12월의 세 번째 금요일에 발생
이러한 날은 시장의 변동성이 커질 수 있으며, 미국 증시와 한국 증시에도 영향을 미칠 수 있음
아래는 2022년부터 2024년까지 '네 마녀의 날' 직후 미국 증시(SPY 기준)와 다음 거래일의 한국 증시(KOSPI 기준)의 상승 또는 하락 여부를 정리

2022년 3월 SPY 상승 KOSPI 상승
2022년 6월 SPY 하락 KOSPI 하락
2022년 9월 SPY 하락 KOSPI 하락
2022년 12월 SPY 상승 KOSPI 상승
2023년 3월 SPY 상승 KOSPI 상승
2023년 6월 SPY 상승 KOSPI 상승
2023년 9월 SPY 하락 KOSPI 하락
2023년 12월 SPY 하락 KOSPI 하락
2024년 3월 SPY 상승 KOSPI 상승
2024년 6월 SPY 상승 KOSPI 상승
2024년 9월 SPY 하락 KOSPI 하락
2024년 12월 SPY 상승 KOSPI ?



더 많은 글은 블로그에",226490
그냥사람1,2024-12-14T17:10:45+09:00,호재 떴네요 ㅊㅊ,226490
모름지깅,2024-12-24T10:08:51+09:00,"트슴 5.1퍼, 엔비 3.6퍼, asml 2.1퍼 올랐는데 왜 이거밖에 안오르는거? 최소 3프로는 올라야 하는거 아닌가?",446770
베리맘,2024-12-27T21:46:27+09:00,분배락은 왔는데 분배금이 얼마라는 건가요ㅠㅠ,148070
기모링18,2025-01-09T20:37:25+09:00,이거와 함께 다른 배당주도 같이 모아보고 싶은 데 비슷한 종목 없을까요?,441680
귀염둥이스머프,2025-01-08T15:02:29+09:00,ㅠ,441680
바닥주알려드림,2025-01-07T23:40:59+09:00,슈드사러감,441680
라삐삐,2025-01-07T10:11:23+09:00,안녕하세욧 첨들어왔오요,441680
13게릴라,2025-01-07T09:03:37+09:00,구매,441680
바닥주알려드림,2025-01-04T00:10:26+09:00,ㅎㅎ..,441680
배당줘라줘,2025-01-03T13:53:18+09:00,더사야되는데 자꾸올라,441680
깜무칙,2025-01-03T12:00:18+09:00,오늘 배당일인데 몇시쯤 배당들어오나요?,441680
귀염둥이스머프,2025-01-02T23:15:34+09:00,너 밖에 없다...,441680
레바테일,2025-01-02T17:43:24+09:00,왜 모으기중인데 예상배당에 안나올까요..,441680
트레비레몬맛,2025-01-02T10:30:51+09:00,드가자,441680
해리p뇨,2024-12-29T20:38:13+09:00,한국판 jepq?라고 알고있으면 될까요 형님들😄😄,441680
카리스마sss,2024-12-27T11:05:12+09:00,오늘 배당락이면 배당 주시려나…?,441680
선량한수달,2024-12-26T23:46:04+09:00,근데 배당주를 ISA계좌 안쓰고 토스증권으로 하는 이유가 따로 있나요?,441680
하멍멍,2024-12-26T14:15:03+09:00,"좀 빠져야 추매를 하지 ㅜ
고점이라 불타기는 오반데",441680
엄벌기삣삐삣삐,2024-12-26T10:57:42+09:00,적당배당 우상향하는 주가,441680
개입도,2024-12-26T10:23:24+09:00,배당기준일이 언제인가요?,441680
주린이코린,2024-12-26T09:21:28+09:00,"아 몰랑
진입",441680
박영인,2024-12-25T20:22:38+09:00,DC형 계좌 매수가능한가요,441680
꾸에에에에에엑,2024-12-25T00:59:32+09:00,"8월에 더 살걸 하는 아쉬움이 있지만
차트봐도 좋고 야곰야곰 배당도 같이 올라서 좋네요
모두 메리크리스마스~",441680
규구규큐,2024-12-24T13:14:04+09:00,커버드콜이 이리 꾸준한건 첨보네 ㅋㅋ,441680
Se32,2024-12-24T09:28:37+09:00,국밥,441680
자드가즈아고,2024-12-24T00:35:26+09:00,"10억 있으면 약 100,000주 매수 할 수 있다고 치고, 한 주당 100원씩 매달 배당금 주니까
100,000주 x 100원 = 10,000,000 원!!

와. . 여기에 10억 넣으면 대략 한달에 천만원 정도 나오는군요. 물론 세그땜에 좀 덜 받겠지만..",441680
하멍멍,2024-12-23T13:42:04+09:00,이야.. 월배당에 좋네요 분할로 사려고 50정도 사뒀는데 계속 오르네,441680
선량한수달,2024-12-20T18:15:09+09:00,믿은건 여기 밖에 없다..,441680
일월에,2024-12-20T10:32:53+09:00,"상대적으로 채권 배당주는 떡락이라 비중 조정 중이고 요즘 일드맥스가 핫하다해서 배당금으로 모으는 중임
성투 하세여
달러가 계속 올라 좋기는 한데
달러 헷지 배당주에도 관심을 가져 보심이",441680
눈으로지은집,2024-12-20T10:02:11+09:00,어제밤 옵션 만기기 지났는데도 최고점이라니 합성 때문일까요? 재밌게 보고 있습니다.,441680
TRTR,2024-12-19T16:50:52+09:00,와 방어 끝내주네요. 나스닥본주도 내리고 다우존스 커버드콜도 내렸는데 👍,441680
gogogogogog,2024-12-19T14:42:39+09:00,아무리 환율 때문이라도 어떻게 오를 수가있지? ㅎㅎ,441680
월300백가자,2024-12-19T12:18:05+09:00,왜오르지?,441680
dddfe,2024-12-19T11:03:22+09:00,"콜옵션은 주가상승에 베팅하는거라
이렇게 꼬라박으면 옵션매도가 전체를 현금화할 수 있어서 커버드콜 주가가 오른다 맞아요?",441680
밤고양이,2024-12-19T11:03:12+09:00,너는... 안정성이 최고구나.. 이시국에 오른다고..,441680
배당줘라줘,2024-12-19T09:17:22+09:00,환율때문에 최고가..?,441680
눈도꿈쩍않,2024-12-13T14:06:04+09:00,얍,441680
규구규큐,2024-12-12T16:02:57+09:00,주가 비싸도 달러가 비싸서 어쩔수 없이 삽니다 ㅠㅠ,441680
눈으로지은집,2024-12-12T14:39:24+09:00,"kodex 미국 AI 커버드콜 추매를 위해.
정찰병만 남겨두고 갑니다, 성투하세요.",441680
백나와라,2025-01-10T23:30:39+09:00,국채금리 미쳤어요.,472870
권혁찬,2025-01-10T15:12:11+09:00,isa 에 넣을만하나요,472870
이그니토,2025-01-10T12:44:08+09:00,IN,472870
doilloo,2025-01-09T14:33:53+09:00,흐음..,472870
달러는나락예정,2024-12-30T20:21:57+09:00,"Tlt 85불 정도에 엔화 920정도면 찐바닥이라고봄
가볍게 천만원 넣어볼거고 물타는건 500정도까지만 고려해봄",472870
백나와라,2024-12-30T14:06:27+09:00,과연....,472870
lol8o8,2024-12-24T09:35:08+09:00,8787 / 10000주 / 24. 12. 24,472870
공전이다,2024-12-19T10:45:14+09:00,채권의 때가 됐네요. 정찰주 투입합니다.,472870
백나와라,2024-12-13T09:34:02+09:00,미국 국채금리가 올라가는 이유를 모르겠네요.,472870
멜론맛프로틴,2025-01-01T23:30:33+09:00,원래 월급받고 직투했는데...당분간은 헷지로 매수하는게 좋을거같아요,449180
야너도익절할수있어,2024-12-23T15:29:26+09:00,"자 오늘 여기에 올인했습니다
슬슬 환헷지가 유행이 될거라 믿습니다",449180
세일전문,2024-12-19T10:27:04+09:00,"연말쇼핑 너무 좋잖앙🥰
줍줍해도 아직도 현금이 50%",449180
박박박박박바각,2024-12-13T14:58:57+09:00,환햇지 할게여,449180
Goodmorning365,2024-12-30T12:53:48+09:00,;;;,385560
그리니치천문대,2024-12-26T07:28:25+09:00,"한은이 2025년 통화신용정책 운영방향 보고서를 공개했습니다. 보고서의 주요 내용으로는 첫째로 기준금리 인하, 둘째로 금융 안정을 꼽을 수 있겠습니다.

1. 금리 인하

2연속 인하로 마감한 2024년에 이어 내년에도 추가 인하를 하겠다고 못을 박았습니다. 시점에 있어서는 모호함을 유지했으나 정치적 불확실성, 수출 둔화, 내수 악화라는 경기 하방 리스크에 방점을 두고 있네요.

올해 3분기, 한은이 금리를 결정할 때 보고 있던 부분으로는 물가와 가계부채가 있었습니다. 보고서에선 물가가 안정적인 흐름을 이어갈 것으로 예상했고, 가계부채의 경우 '거시건전성정책이 원활히 작동'하면서 둔화될 것으로 봤군요.

개인적으로는 혹시 정부가 친부동산으로 바뀌면 어쩌려고? 싶긴 합니다. 물가는 분명 안정됐지만 이젠 환율 영향이 걱정이네요.

2. 금융 안정

당장의 현안이죠? 현재 한은은 '그 사태' 이후 시장안정화 조치의 일환으로 RP매입을 통한 유동성 공급을 진행 중입니다. 상당히 광범위하게 개입했고요.

더하여 부동산PF 문제에 대해서도 면밀히 주시하겠다는 입장입니다. 이쪽은 그동안 나름 물밑에서 폭탄 해체 작업이 이루어지고 있었습니다.

환율에 대해서도 언급했습니다. '과도한 변동성에 대해서는 안정화 조치를 추가 시행'하겠다고 했는데, 이제 저금리를 예고했으니 고환율은 받아들여야 하지 않나 싶습니다.

(그 과정에서의 변동성에는 대응하겠다는 이 입장은 이전부터 구두개입을 통해 여러 번 확인했던 부분으로, 새로운 게 아닙니다.)

통화 정책의 컨트롤타워로서 한은이 바라보고 있는 부분, 대응하는 부분이 모두 엄중한 것들 투성이네요.

다만 이창용 총재는 IMF 아태지역 국장 경력을 거쳐 한국 거시경제에 대해서도 능통한 사람입니다. 경제라는 게 통화 정책으로만 돌아가는 게 아니라는 걸 누구보다도 잘 알고 있습니다...",385560
똥파리,2024-12-19T09:54:33+09:00,미국 금리가 …,385560
배당으로건물주,2024-12-19T09:04:02+09:00,왜자꾸 빠짐..???,385560
똥파리,2024-12-17T17:46:34+09:00,괴리율 -2%..?,385560
노동자임,2025-01-08T09:26:36+09:00,조금씩~,483280
Getaway,2025-01-07T13:53:18+09:00,크아아악,483280
장트러블태,2025-01-05T17:02:26+09:00,배당금이 지난달보다 적게 들어왔는데 어떻게 계산해야 하나요? 11월보다 12월 주당 배당금이 큰데 계산 내역을 토스에서 볼수 있나요?,483280
망고미님,2025-01-04T10:51:23+09:00,분배금으로 파이어족 되기 ㅎㅎ,483280
Dan,2025-01-04T01:48:20+09:00,배당 좋네요,483280
행복회로풀가동,2025-01-04T00:25:45+09:00,"제 목표가 이거 5억 박아두고 파이어족 되는거임
그럼 매달 500 쓸수있는데 개꿀인듯",483280
미국만이살길,2025-01-03T15:49:54+09:00,효자..isa에서모으셈요,483280
언폴드,2025-01-03T11:08:59+09:00,기록용,483280
장해파리,2025-01-03T10:00:40+09:00,언제 쯤 팔면 될까요. 다시 슬슬 오르나요??,483280
로또4,2025-01-03T06:15:33+09:00,추매,483280
Getaway,2025-01-01T22:07:33+09:00,현금 40프로가 기다린다 추매가즈아!!,483280
주먹왕이될몸,2024-12-30T10:27:56+09:00,12월 24일에 들어왔는데 배당금 받는건가용 ?,483280
파크댁,2024-12-27T18:50:30+09:00,#,483280
파크댁,2024-12-27T18:47:52+09:00,#,483280
사랑e슬픈eU,2024-12-27T17:10:11+09:00,매달 현금 배당 받으니깐 좋은듯요^^,483280
신아89,2024-12-27T11:55:10+09:00,기특하구만..,483280
자유어,2024-12-27T10:00:45+09:00,네?,483280
ETF망령,2024-12-26T14:48:13+09:00,"ㆍtiger가 가장 훌륭한 성과를 보였습니다. 구성종목 간 가중치가 매우 적절하다고 생각합니다.
ㆍkodex는 ai하드웨어 종목 비중이 높은 만큼의 퍼포먼스입니다. 준수합니다.
ㆍace는 셋 중 유일하게 OTM이며, 나스닥 100보다 약간 나은 정도입니다. 아쉽습니다.",483280
주먹왕이될몸,2024-12-26T13:47:40+09:00,배당은 어떻게 받는거에요?,483280
이2이,2024-12-26T13:27:26+09:00,이번달 배당 받고 나면 서학개미로 넘어가야겠다,483280
칠십에주식,2024-12-26T09:16:15+09:00,배당에 수익 17%..짭짤하네요..환율도 있으니 당분간 유지하다 환율 하락시 분할 매도하려고요.,483280
서리o,2024-12-26T09:12:00+09:00,"실례가 안된다면 배당락이 언젠지 알 수 있을까요?
또는 보는 방법이 있는지 네이버에 검색 중인데 잘 모르겠네욥...",483280
눈으로지은집,2024-12-24T20:44:12+09:00,"2025년 배당계획 세팅 해봤습니다.
금웅소득종합과세 피하기용입니다.",483280
상한가애,2024-12-24T10:12:11+09:00,"ISA 2000만원 두종목 넣은후 6개월만에 18프로 수익이네요. 주가상승에 배당까지
아주 좋아",483280
사랑e슬픈eU,2024-12-23T20:39:54+09:00,"20년뒤 노후 생각하며
매일 5주씩 모으기중 입니다.
20년뒤 매달 현금 배당락 받아서
맛난거 먹고 싶네요 ㅎ ㅎ",483280
욤욤욤이,2024-12-23T15:10:49+09:00,"주식모으기중인데 짱입니다
배당도 주기적이고 지금 수익률 16퍼
아기계좌랑 같이 꾸준히 모아볼께용",483280
칠십에주식,2024-12-23T10:08:05+09:00,"배당도 있고 현재 수익 13%, 이대로만 갑시다..",483280
맛있겠네요,2024-12-19T11:09:19+09:00,으흐흐 일루와잇,483280
Getaway,2024-12-19T11:06:11+09:00,ㄱㄱㄱㄱ,483280
귀염둥이스머프,2024-12-18T13:01:38+09:00,"좀 비싼거 같긴한데 이 추세대로 쭉 올라가주길..
혹 내리더라도
10만원 땅에 버렸다고 생각하고 진입~",483280
이2이,2024-12-18T12:25:13+09:00,커버드콜인데 벌써 12퍼가 올랐네,483280
까근까근,2024-12-18T08:48:20+09:00,메일 1주씩 모으기,483280
머니세이버,2024-12-17T08:04:24+09:00,"투자하실 때 실제 부담비용, 운용성과 등 참고하셔서 도움 되셨으면 합니다

자세한 정보는 아래에 더 많이 있습니다.

https://m.blog.naver.com/money_saver777/223690294063",483280
모든주식숨기기,2024-12-17T04:19:26+09:00,"좋아좋아 12000가보자고
M7다있어서 좋으다 홀드",483280
로도코코스,2024-12-16T15:45:08+09:00,"💡 배당 관련, 이걸로 끝! 🎯
📅 배당은 언제 받을까? 🕒
🛒 지금 사면 배당 받을 수 있을까? 🤔
💸 배당금, 진짜 이익일까? 💰
👉 https://rhodococcus.tistory.com/82",483280
눈으로지은집,2024-12-16T10:19:23+09:00,"추매를 하느냐 경기소비재로 투자를 하느냐 고민이네요.
아마존이랑 테슬라가 탐이 나는데 지금 소비재 진입하긴 늦었다는 생각도 들고.
쩝 고민입니다...",483280
Getaway,2024-12-13T09:55:20+09:00,? 어제 해당 주식들 빠졌었는데 이건 오르네,483280
떼껄룩씨,2024-12-12T12:05:56+09:00,1.25%인가요?,483280
이자늬,2024-12-12T11:09:11+09:00,궁금합니다,483280
초보에요봐주시죠,2024-12-12T00:42:33+09:00,Amd 대신 넷플을 넣어줬으면..,483280
광기의비둘기,2024-12-12T00:07:05+09:00,나스닥은진리다.,483280
24년텐버거도전,2025-01-06T17:58:30+09:00,"연저펀 모으고있는데
너무 좋네요 ㅎㅎ",447770
주린이의커다란꿈,2024-12-30T09:44:20+09:00,이것도 지수추종인가요? 테슬라랑 sp500결합한건가 지금 들어오는거 괜찮겠죠?,447770
비르카카,2024-12-18T08:52:33+09:00,테슬라 3000불 갈 때 까지 홀딩,447770
mindfh,2024-12-16T15:39:21+09:00,"퇴직연금 첫 투자!
안전자산 30%는 이 친구로 결정했습니닷",447770
매월배당200목표,2024-12-16T15:14:56+09:00,"2만원가즈아 테슬라
요새 날라가잖니^^;;",447770
